"ID","CRC_01","CRC_02","CRC_03","CRC_04","CRC_05","CRC_06","CRC_07","CRC_08","CRC_09","CRC_10","Ctrl_01","Ctrl_02","Ctrl_03","Ctrl_04","Ctrl_05","Ctrl_06","Ctrl_07","Ctrl_08","Ctrl_09","Ctrl_10"
"HMDB0000782",3979.4431069993,1881.11348350695,1071.07438016529,2457.71279373368,3434.08615008169,1425.32024230006,1608.19711317707,1167.69230769231,5218.59032576505,1070.31818181818,1033.66006187117,3519,12452.4947511096,6063.07326597833,3968.31034482759,4671.30268584649,3489.0303030303,3653.79447007909,6534,1390.6405524194
"HMDB0000469",125315.197167229,NA,NA,567.164490861619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0060015",NA,NA,NA,21471.227154047,NA,NA,NA,NA,348.240868706811,NA,NA,NA,NA,NA,NA,NA,NA,NA,5062,NA
"HMDB0059911",NA,NA,94.8347107438017,1584009.39947781,344.485131042677,92.6594421380538,NA,NA,NA,96.1363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0029723",NA,NA,NA,NA,192653.309535617,NA,NA,3096.15384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000259",NA,170.77056778679,177.27373060913,342.099216710183,217.091926458833,207.933373134328,NA,329.519230769231,764.295383372058,215.293322341303,11557.5440367407,177.428571428571,2156.12087065139,1259.57571301621,225.842105263158,7780.94710793683,84.6423106350421,131.439831104856,102.36748459626,169.540334386316
"HMDB0000002",815,159.690034762457,75.5592950137277,NA,NA,259.402029850746,41.2214934144934,NA,NA,1444.45023358065,110.11435229564,NA,NA,NA,NA,78.4534534534535,NA,110.125263898663,74.0313479623824,234.454426381077
"HMDB0000010",NA,NA,110.432815789294,NA,163.467625899281,56.1008358208955,1186.69759143622,110.007825909095,4329.85958177594,NA,NA,NA,91.0851666891618,2981.91406649616,224.368421052632,NA,NA,NA,84.497848881202,70.2599583943293
"HMDB0000027",54,738.48493626883,650.391162464318,7201.97685428722,710.954436450839,373.14776119403,242.213884661804,484.932457068663,7096.41377916961,4131.03605386095,5231.26846924272,2501.11627906977,667.405857740586,12364.1769820972,4636.57894736842,3851.35135135135,6230.25057383321,1742.46586910626,5068.33924981083,6761.75730025426
"HMDB0000054",200,34856.0979142526,16968.8739840445,316.321409784324,96.0047961630695,118632.680298507,13615.1282993126,92794.968740829,69743.6751186989,161856.298213795,23764.2837569828,4723.09011627907,25979.4768524767,20087.0746803069,3580.68421052632,8217.64264264264,83581.5302218822,11647.5228712175,117766.004972435,35079.1934663687
"HMDB0000058",81,21009.9942062572,9145.58082339236,13891.8574434508,57.083932853717,7328.10734328358,797.04916828462,27024.2082047542,1670.89200929387,2430.82956856279,750.384127193997,2238.96511627907,475.961398299366,1335.95447570332,642.157894736842,3223.15315315315,139.672915072686,664.748064743139,2167.58681223652,531.913706757069
"HMDB0000064",NA,NA,NA,98212.812730142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000070",36027,1931.27172653534,496.366445705565,9143.41083640189,19226.9064748201,745409.232119403,80098.1758933725,2012.02068530063,662.733609455501,693.213959879088,20415.6694873236,3389.51744186047,816.454312322851,2197.26598465473,17931.7894736842,10321.9069069069,630.231446059679,16017.4532019704,13724.6460706951,2614.51051698898
"HMDB0000112",65317,85840.2375434531,66750.2436658196,14656.8295633877,88705.8369304556,11965.948,13532.3844256704,20987.697137318,21133.1690069704,131069.353118989,17025.8878458335,14403.75,8656.07180456202,28334.8864450128,14345.2105263158,23460.7207207207,25769.5218056618,44668.6720619282,20979.7181710085,8240.6530549349
"HMDB0000132",317,698.725376593279,508.572177977014,122045.682272488,626.193445243805,2407.18907462687,73.1154956184079,5761.26699689632,8151.33649863622,698.558120362737,202.155224275278,NA,138.449453367526,250.517647058824,840.368421052632,1460.09009009009,353.768171384851,NA,2671.76581991136,820.59049233377
"HMDB0000148",34421,1687.5,4859.04389472895,10076.9668595476,2722.73061550759,1632.07110447761,2471.48428399013,5731.18322409669,287.758359430245,59247.6534762297,21415.7353981423,6477.56104651163,2071.77351869348,12662.8710997442,2934.84210526316,7886.42642642643,5767.993496557,10950.3589021816,5679.73607177602,21460.2169658679
"HMDB0000149",NA,6.51796060254925,NA,NA,NA,NA,9.02660439733431,NA,NA,NA,20.0816447955575,722.372093023256,289.816439465515,995.367774936061,NA,110.975975975976,24.3706962509564,NA,327.780175116204,NA
"HMDB0000158",5742,8990.22305909618,9350.75337062194,142.299316149395,2153.62110311751,39059.5635820896,7225.49593325287,15390.7683619839,9515.24800484897,2966.00906842539,13143.4365186924,7322.75581395349,13148.7234444594,18771.2286445013,5828.78947368421,6087.98798798799,18487.4005355777,7524.93033075299,9875.01597665117,24379.4418676323
"HMDB0000162",NA,464.730590961761,NA,NA,NA,NA,223.859789053891,NA,462.765935953127,NA,NA,NA,NA,NA,NA,NA,NA,396.983814215341,1185.01212841855,NA
"HMDB0000169",NA,12161.8626882966,NA,NA,NA,NA,1391.30062444246,NA,19476.0480856652,2756.05990656774,4711.48856311771,964.133720930233,4584.06802537454,221.19283887468,9687.26315789474,510.09009009009,4035.83970925784,NA,4396.18566641444,4991.12997919716
"HMDB0000197",1469,53.4472769409038,100.551984902884,2687.37243556023,7004.89048760991,429.76328358209,141.717689038149,24567.2170889397,5299.57369431256,NA,882.922982844677,1225.79941860465,1510.35767310028,1987.38414322251,134.473684210526,2373.28828828829,676.876434583015,2102.59324419423,1136.76411198789,175.649895985823
"HMDB0000201",1125,1125,3211.27003808343,1952312.175697,2569.64188649081,739.604597014925,540.392716587081,1279.23386128576,2258.45843014446,910.797636713383,595.755462268205,386.915697674419,1061.88743420165,999.13810741688,2052.84210526316,1375.64564564565,849.305661820964,1384.11470795215,718.869916765755,977.148008321134
"HMDB0000202",10610,259.41483198146,NA,NA,7086.19184652278,2855.99576119403,679.402424306029,908.799345469421,788.394787352258,861.936740862874,267.42056986084,197.098837209302,216.285868538264,1015.89514066496,716.947368421053,NA,9999.84697781178,535.972554539057,NA,NA
"HMDB0000207",16790098,9749807.93742758,8582440.30378177,11386004.553393,11789066.3581135,5589154.36752239,4455547.87752532,5095616.82650493,4349914.58935246,8874994.63704314,3828008.98401811,4523275.5872093,4838886.89404778,6464728.53299233,5866135.21052632,4509442.31231231,4002101.49387911,6783273.97888811,3983145.63009404,5824354.28122352
"HMDB0000222",19,5490.73001158749,22.0865631578589,NA,NA,NA,NA,378.516723434151,NA,NA,26638.6365153869,3619.14244186047,63324.726413821,2130.2378516624,56825.2631578947,70062.0720720721,552.664498852334,14819.8409570725,163117.09817317,8469.7616149164
"HMDB0000226",309,318.728273464658,NA,295.475013150973,1135.62430055955,1271.27582089552,687.52636826363,1396.87488327834,1249.72623497323,371.800879362462,563.959524675239,621.395348837209,732.987177756782,212.395396419437,924,124.384384384384,120.019127773527,175.845179451091,116.152632147876,229.872255181447
"HMDB0000239",1903,517.52607184241,1407.72778864037,214.808521830615,4690.39648281375,3456.63498507463,1258.91042661489,28613.7090362571,293.783210425295,12446.5497664193,1315.34773410901,1502.51453488372,843.945471723579,1826.09769820972,590.210526315789,1984.72972972973,1345.62930374904,884.554539057002,1789.26109609772,1823.32228985284
"HMDB0000252",24251,166988.847045191,200038.002520728,6295.61178327196,22953.795363709,43244.9947462687,140679.027758829,50353.5004935659,172480.008081624,7475.71706512778,12532.9545169074,25385.9418604651,105389.181266028,19633.7969309463,17209.3157894737,49146.3813813814,81976.9950267789,106373.45601689,21046.3463841747,23276.2841513214
"HMDB0000267",18236,1445.03186558517,4485.31599708413,6679.91057338243,37511.928057554,245689.235641791,9167.11853911948,3429.1010876235,3887.17648247298,28527.8921132179,141849.710260139,37555.0959302326,8375.19827237144,19981.0864450128,84399.7368421053,75317.3123123123,5934.91966335119,161461.843068262,88256.5991136093,27423.5309345866
"HMDB0000269",43014,46554.533603708,42211.4907720921,59533.683324566,65022.0591526779,41046.2537313433,18703.1243112767,27845.4503010307,20002.505303566,59376.676779335,22392.7074174462,28512.8226744186,22957.7678499123,4325.40920716113,24047.5789473684,18677.3423423423,13096.7597551645,26070.8240675581,11855.4821749,2559.14261499345
"HMDB0000296",229,NA,NA,966.185165702262,NA,NA,299.683265991499,168.379325371064,218.616021820386,NA,347.412454963144,1066.08139534884,255.700904305574,847.068030690537,NA,691.246246246246,NA,535.084447572132,3099.61595503189,NA
"HMDB0000301",1251,6897.95770567787,4428.35591315071,19413.4334560757,1086.32454036771,5115.46979104478,9828.76864144409,3126.46731348991,10156.1773916557,8911.00588073647,11114.5210061812,4505.60174418605,4609.57187204751,12695.1283887468,16681.3684210526,8179.41441441441,2510.96786534047,7241.62420830401,22487.9154253594,7723.24955697665
"HMDB0000306",12165,14269.7711471611,10677.109610786,2549.60494476591,NA,1478.17982089552,6393.84478144514,11664.870650173,25728.6958278614,2640.77873042045,26842.4652100618,36483.6744186047,39495.1907139965,44242.7570332481,9167.78947368421,18732.972972973,11483.0527926549,25450.0372976777,10398.3410225922,35827.6147623083
"HMDB0000328",1384,27376.0863267671,97987.0374498409,2255.03629668595,4876.3517186251,132319.740179104,103690.410033059,370751.517959572,41295.189413072,3064.49431162407,3039.35693980762,121848.345930233,1728893.17964638,24733.3810741688,81917.3157894737,315239.384384384,208441.516832441,18059.2111189303,36798.9408280186,173185.451575622
"HMDB0000345",31,282.879490150637,NA,81.572856391373,NA,71.5414328358209,227.470430812825,685.191601376649,NA,NA,4101.00656133276,133.502906976744,866.468349304899,21062.3340153453,563.315789473684,6453.72372372372,2773.01836266259,10322.9113300493,1372.38802291644,2889.82263656676
"HMDB0000364",NA,NA,NA,NA,65.7330135891287,NA,455.241748438894,NA,177.876553187191,NA,506.7268370079,809.755813953488,1345.07949790795,1976.07314578005,544.526315789474,405.675675675676,591.447972456006,1442.28571428571,771.968262890498,570.098466753987
"HMDB0000391",186,4398.31981460023,1137460.90875646,681.586533403472,4792.45563549161,14729.8148656716,51510.6188802015,27195.7306108656,63549.841398121,2629.32695795548,358.792053680627,34667.5494186047,516467.468754218,3043.49616368286,19364.2105263158,29941.8318318318,15932.4081866871,1174.52146375792,1192.41526321479,3425.55481932352
"HMDB0000392",NA,NA,NA,294.568648079958,NA,NA,NA,NA,NA,151.16339653751,98.0653654183056,83.9854651162791,1444.44513429613,NA,1733.78947368421,NA,4636.45944912012,37.3004926108374,110.791741433359,NA
"HMDB0000429",633,1658.16917728853,NA,2922.12098895318,1491.96642685851,32.4252537313433,NA,1429.65272528391,NA,106.883209672987,619.184047863022,302.444767441861,578.639222567148,331.370332480818,794.315789473684,NA,NA,NA,290.764501135012,696.108174743817
"HMDB0000434",NA,68.4385863267671,66.8409148198361,33523.7248816412,NA,NA,NA,NA,NA,3130.15114042319,NA,13.1075581395349,29.4784721284924,NA,NA,NA,NA,NA,129.937779699492,NA
"HMDB0000444",87,NA,NA,NA,85.6258992805755,4467.99408955224,NA,1087.95494766423,NA,40.4629293762023,6.02449343866724,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000446",776,559.89281575898,NA,13434.1430825881,3742.45723421263,NA,NA,863.000168968492,NA,NA,2737.79757379433,NA,1260.618706978,NA,1646.47368421053,1007.91291291291,136.52830910482,NA,910.330299427089,2482.77309499961
"HMDB0000505",413,7531.50347624566,42280.0753629508,145.018411362441,17453.8449240608,77586.4265671642,53636.3842157737,126931.968660791,160129.924234771,13084.0317669689,920.408719796384,53458.9331395349,406566.093939803,8758.90127877238,45567.4210526316,70773.8588588589,54487.3737566947,7931.6833216045,20488.5584693547,49111.7109176362
"HMDB0000531",NA,NA,395.814460802682,310.883219358233,NA,1556.92686567164,256.656451697539,156.70502547867,382.147691686029,205.368452871668,397.951261031964,219.915697674419,549.160750438656,657.29462915601,497.736842105263,236.501501501502,642.023718439174,273.98099929627,2787.66317154902,930.562601124894
"HMDB0000573",495,37354.4322132097,24748.5752437271,260.126775381378,371.045563549161,12705.5525970149,26584.2526105893,8683.43406226934,16518.4200424285,17879.2706237977,9976.56113443295,8723.80813953489,5094.47617762181,25941.9820971867,2722.26315789474,22394.8948948949,25862.2876817138,52690.4982406756,29559.9513998487,10037.6278603899
"HMDB0000617",704,292.004634994206,323.74251786651,NA,1656.29896083133,872.393731343284,436.285879204492,901.166149385933,750.237397716941,NA,622.196294582355,772.375,929.068700229451,1028.88184143222,187.157894736842,595.675675675676,228.508033664881,567.944405348346,529.196497675927,711.382078742584
"HMDB0000630",NA,618.554461181924,685.845908586144,NA,2055.02158273381,NA,NA,NA,305.259117082534,2778.2,562.286054275609,1584.0726744186,NA,2955.10281329923,12410.6315789474,NA,475.621652639633,373.004926108374,NA,1035.95253871639
"HMDB0000651",NA,NA,NA,10888.1635981063,28.5419664268585,NA,1267.03437057249,NA,221.484998484695,714.590601813685,99.7388358179354,NA,NA,NA,NA,NA,56.6029074215761,NA,242.516484704356,NA
"HMDB0000661",1515,2094.87253765933,33966.2280100557,13778.5618095739,1824.95603517186,16162.7022686567,6463.65052211786,68053.5351765721,364.933831700172,426.00593569662,17220.0104121905,6790.20058139535,1561.36536644621,5759.81125319693,8556.57894736842,3173.51351351351,10812.727620505,13139.9866291344,15596.3627715923,126865.046613761
"HMDB0000671",4572,592.482618771727,544.02692409884,NA,1326.76898481215,742.178029850746,268.691924227318,426.111946072372,329.932316395595,862.700192360539,699.510627045252,445.171511627907,337.180726143879,384.573913043478,685.631578947368,402.252252252252,212.785003825555,437.836734693878,259.875559398984,375.356190769705
"HMDB0000673",3189423,1400799.68134415,1261355.48479047,1357589.85796949,1631628.32294165,1156711.22322388,665259.239649473,865296.862966553,650300.325285382,1494173.06617203,642801.400918917,818617.494186047,728912.524227291,966285.105882353,770118.631578947,677825.285285285,540672.543993879,926517.593244194,546136.912333802,896954.666461207
"HMDB0000699",NA,400.202780996524,693.983063433776,75627.1015255129,338.179056754596,465.791343283582,271.700792359763,NA,282.881099100919,NA,753.731067993257,306.813953488372,210.986367930895,1116.43734015345,915.894736842105,1291.2012012012,624.20428462127,644.765657987333,361.732482974814,758.349333538793
"HMDB0000711",1659,NA,NA,NA,NA,238.814567164179,123.062706616991,202.953213513922,178.737246186483,426.769387194284,100.742918057713,118.938953488372,106.652449723309,NA,174.263157894737,281.006006006006,225.88752869166,NA,NA,512.439479158641
"HMDB0000715",16,34.545191193511,13.3681829639672,4044.20094687007,82.1662669864109,NA,78.832345070053,680.70148603342,34.1408223052834,NA,1617.57648828215,78.1598837209302,273.586718855446,6613.1631713555,182,2117.38738738739,985.833970925784,3382.79943701619,505.200129715706,653.341243547269
"HMDB0000716",5626,350.014484356895,255.157927007896,2420.90110468175,3303.94884092726,1565.67653731343,540.392716587081,9929.44107001521,5040.50510152541,277.896345149766,376.530839916702,890.828488372093,676.348765015522,1493.47058823529,1767.68421052632,971.966966966967,358.223029839327,906.313159746657,891.439541671171,448.670929963788
"HMDB0000763",NA,350.014484356895,145.887561911121,4847.24039978958,251.68824940048,127.642268656716,17264.8853439681,604.369525198538,362.064855035862,119.861885133278,5543.53804581364,870.438953488372,1353.028748819,17446.5851662404,1335.89473684211,1133.15315315315,8645.57000765111,10819.3631245602,8357.37334342233,20264.6521303644
"HMDB0000764",NA,NA,835.220822574821,NA,NA,NA,1006.16550348953,NA,NA,NA,2009.50325587545,1759.32558139535,2280.77257389661,NA,NA,1011.90690690691,664.560061208875,1134.11259676284,NA,1980.64350104014
"HMDB0000765",NA,NA,892.180906508247,11594.2219884271,NA,NA,NA,72.2908570259767,NA,NA,653.657538095395,NA,NA,NA,NA,NA,NA,NA,515.156069614096,NA
"HMDB0000767",667,2562.86210892236,NA,645.331930562862,601.111111111111,1635.67391044776,NA,NA,2320.71522375998,268.734927177796,1166.07417446204,4074.99418604651,4777.16857875557,1011.28695652174,747.526315789474,1507.44744744745,679.496939556236,1270.43701618578,2775.66498756891,2360.96371060945
"HMDB0000791",NA,NA,NA,33677.8069437138,2983.06794564349,1045.32841791045,599.366531982998,995.907583128051,1827.53813516517,550.448529815883,754.735150233035,1856.41860465116,NA,1760.7452685422,NA,NA,9180.41507268554,74.1569317382125,133.511706842504,NA
"HMDB0000801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000803",NA,259.41483198146,NA,NA,NA,NA,NA,135.152471831174,531.621375896555,NA,517.102353485605,NA,750.210554730733,634.6726342711,NA,350.33033033033,285.110941086458,353.466572836031,253.238266133391,561.315971954696
"HMDB0000840",147,NA,NA,NA,NA,32.9399402985075,NA,NA,NA,5034.96262709536,NA,NA,NA,NA,42,NA,16.7712318286152,NA,NA,63.7685491948532
"HMDB0000845",NA,NA,1431.55802783701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000847",13082,9073.00115874855,9146.16204873862,4885.30773277222,12108.7130295763,6700.70441791045,3100.03683685785,6470.7052211264,3510.76674411557,8873.59675735092,4222.50051234588,7304.79360465116,4141.89094344716,5267.57340153453,4588.31578947368,3251.96696696697,3935.99846977812,5689.6572836031,3226.74564911901,4546.27752523307
"HMDB0000870",NA,3959.00926998841,652.716063849356,348.044187269858,361.531574740208,37361.6125970149,596.056777037309,1395.07883714105,12372.7487625013,990.960043968123,984.669983142168,4814.35755813954,1499.42745309758,1756.97493606138,12768.3684210526,4366.57657657658,1432.89211935731,3080.84306826179,15958.8610960977,1218.09384390169
"HMDB0000895",93690,96895.3505214368,27680.2758902598,33069.6359810626,124509.571542766,84715.3502089552,122269.869864092,165599.494962071,26091.6213758966,132254.229843364,137846.099676065,33232.5145348837,6328.92860035093,68112.7319693095,122343.789473684,81973.8738738739,148456.585692425,52769.0957072484,59804.309847584,220237.476539025
"HMDB0000897",NA,4037.224797219,3493.74555636552,NA,612.354916067146,15713.8955820896,10780.4736317364,2329.02282853255,3540.89099909082,NA,4087.61879813572,2503.54360465116,4697.34485085707,6338.76675191816,4733.47368421053,2733.88888888889,5877.53060443764,2656.32793807178,3641.06591719814,8037.51013175129
"HMDB0000899",850,1963.86152954809,1486.1932103854,2699.15518148343,607.165467625899,769.971104477612,31059.9439576009,1153.51063167537,12391.3971108193,2401.05496015389,1455.91924767792,915.101744186047,321.944661897692,206.530434782609,4520.15789473684,539.189189189189,548.209640397858,1066.1724137931,265.491730623716,469.290700362123
"HMDB0000904",876,276.361529548088,149.956139334937,3106.11309836928,2485.74580335731,673.210029850746,1327.81350684788,761.972573745854,247.592686129912,22976.0728222039,3475.46332595115,113.598837209302,16.5609393980294,3443.57033248082,3042.78947368421,1678.9039039039,2160.60635042081,3031.109078114,1835.46686844665,4329.0062408506
"HMDB0000930",NA,NA,NA,NA,NA,NA,474.197617673296,NA,151.195070209112,NA,NA,154.377906976744,NA,117.718158567775,NA,NA,460.42272379495,698.94018296974,446.485612366231,140.519916788659
"HMDB0000944",223,14519.4090382387,5436.20066356458,10183.9179379274,4785.53637090328,1986.69014925373,992.324710080285,17758.8551940025,2182.14365087383,12109.1042044518,29.1183849535583,11225.4098837209,2749.44715886084,4614.88695652174,10003,6541.30630630631,12874.8029839327,16533.8874032372,9920.20062695925,26199.7093766854
"HMDB0000953",161,1956.03997682503,NA,NA,102.059152677858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000957",NA,NA,NA,2884.05365597054,NA,526.009671641791,NA,NA,NA,14723.162132454,NA,217.002906976744,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0000965",NA,NA,229.58401177248,NA,12.9736211031175,NA,14368.5488796768,NA,189.352459844429,NA,278.130780418471,167,202.043460655959,358.181585677749,NA,421.936936936937,104.558148431523,193.607318789585,218.775397254351,142.429154788504
"HMDB0000975",748,63440.6141367323,16008.1084866776,10021.6785902157,972.156674660272,1957.35301492537,2243.71296636407,15212.959794392,23630.3262955854,23744.1050288541,4811.22739893564,22947.9360465116,3668.24807666352,9685.5652173913,5476.57894736842,997.927927927928,6686.74254016832,5269.58268824771,3341.11131769538,23830.7268664766
"HMDB0000991",5355,45789.3250289687,184862.78995524,32675.367175171,2112.97042366107,18754.1491343284,34143.4320197303,93623.844033189,89053.0356601677,55848.0039571311,115631.44950914,77599.1715116279,35113.4973680659,96246.1150895141,73259.7894736842,45068.5135135135,60380.889441469,41141.9992962702,119442.432083018,188559.399645581
"HMDB0001008",219,1065.03476245655,1060.73625692349,966.185165702262,19.0279776179057,5315.68286567164,511.206695702367,4093.18914688698,4174.07414890393,15490.4308876065,1461.60904703666,1901.08139534884,547.173437710892,1149.95140664962,868,374.864864864865,4065.45141545524,821.498944405348,1611.07529996757,2301.77733261422
"HMDB0001020",NA,NA,NA,135.954760652288,116.762589928058,NA,NA,NA,63.6912819476715,138.184721077219,NA,NA,NA,NA,NA,NA,81.4977046671767,NA,14.2957085720463,975.238770321288
"HMDB0001049",133,1074.81170336037,1587.32642063454,315.415044713309,1037.02478017586,1785.9623880597,1217.6889332004,144.581714051953,1530.02525507627,942.862599615279,2244.12380590355,3221.06104651163,2162.19624780672,2443.17544757033,1744.10526315789,3017.74774774775,764.4013006886,539.969035890218,1264.40436709545,997.004083519531
"HMDB0001069",50,NA,145.887561911121,NA,1985.82893685052,2867.31886567164,528.357244057302,377.169688831183,2245.26113748864,NA,118.481704293789,134.473837209302,NA,7023.7104859335,4289.15789473684,638.468468468468,3002.57459831676,1394.32793807178,3134.07882391093,1609.10578627013
"HMDB0001129",NA,NA,NA,NA,NA,2008.30698507463,NA,NA,37222.6770380847,774.139818631492,981.657736422834,3422.52906976744,NA,1586.05319693095,9301.52631578947,3543.24324324324,12437.7027543994,1381.89444053483,596.335271862501,2179.58610062408
"HMDB0001169",NA,NA,NA,6649.09416096791,93.410071942446,178.59623880597,89.0624967203652,NA,497.767451257703,NA,26.4408323141507,111.171511627907,50.0140369820489,41.8925831202046,85.4736842105263,24.2492492492492,NA,54.6185784658691,NA,NA
"HMDB0001184",677,NA,NA,NA,NA,10652.467880597,1045.58167602456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0001257",30907,9232.69119351101,2961.34313919187,7160.28406102051,23607.6658673062,8878.85797014925,15443.316576586,13776.5718960933,4491.95676330942,11233.4253366309,12276.5788516841,2645.29941860465,355.397759481711,7274.64705882353,11596.0526315789,6374.41441441441,NA,3927.20900774103,9079.8171873311,24569.220124817
"HMDB0001262",NA,863.629779837775,NA,NA,NA,166.24376119403,NA,NA,423.747853318517,9572.15487771366,NA,98.5494186046512,NA,31.0005115089514,NA,NA,81.4977046671767,9.76917663617171,210.095859907037,NA
"HMDB0001325",2479,NA,152.862266066234,32414.3340347186,4365.19104716227,NA,NA,3380.15883038231,2390.4313567027,8993.4586424842,2456.98924073646,898.110465116279,714.438925630989,7956.65831202046,3290.36842105263,1171.38138138138,1425.29265493497,884.11048557354,4346.15068641228,1802.7025194545
"HMDB0001431",2852,NA,8501.58313973689,1407.58495528669,1741.05995203837,4936.35886567164,1094.62622658341,158817.175736125,58.2402262854834,4772.33531189887,320.636928569068,895.197674418605,3557.95222027264,552.982097186701,NA,896.081081081081,219.336266258607,1329.05207600282,1727.22793211545,646.086139147854
"HMDB0001476",305,156.431054461182,105.201787672959,3043.57390846923,1601.80975219824,546.597134328358,2889.11518077347,529.833610500947,438.092736640065,497.00692497939,3825.21863947377,1585.04360465116,2732.22378188689,2124.79181585678,1050,3297.61261261261,740.292654934966,865.460239268121,968.534255756134,2422.44117420448
"HMDB0001488",16309,8738.62977983778,7116.52313960064,18239.690689111,4662.71942446043,17321.7764179104,3178.56829511466,4662.53577240834,3140.66875441964,8093.34932673811,3749.91247149043,5034.27325581395,2692.14630854366,4042.63427109974,4697.73684210526,3467.92792792793,2406.40971690895,6059.10978184377,2360.06831693871,5324.10108637029
"HMDB0001542",117,992.68539976825,929.379328668851,1165.58548132562,NA,NA,NA,NA,682.816446105667,1197.09194833746,744.024939675404,344.68023255814,592.881630449453,475.899744245524,666.105263157895,NA,NA,NA,372.454264403848,642.267663148162
"HMDB0001545",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.19654249165,NA,NA,NA,2223.78947368421,3285.06006006006,NA,4192.75299085151,1350.17861852773,NA
"HMDB0001546",79,NA,NA,NA,NA,NA,NA,212.831467269025,70.0030306091524,NA,854.808680130896,1135.50290697674,3152.87164259684,3871.29360613811,896.368421052632,473.003003003003,1469.5791889824,2323.28782547502,657.602594314128,138.610678788813
"HMDB0001565",NA,NA,230.746462464999,412.396107311941,NA,NA,NA,NA,2489.69794928781,2510.99197581753,NA,1385.03197674419,131.493858820354,NA,NA,127.522522522523,NA,NA,633.350945843693,483.037213961014
"HMDB0001586",22437,6377.82444959444,2823.59273212838,6690.78695423461,3101.56035171863,2150.8751641791,1230.02529254342,2504.58633845278,1459.44842913426,3705.03011816433,1445.87842528014,2677.34011627907,1298.37764880551,2233.71253196931,1734.89473684211,2612.35735735736,1585.92960979342,3411.66291344124,5195.21366338774,7230.28430541644
"HMDB0001645",42062,12400.4200463499,14753.2429641035,33608.0168332457,71874.7258193445,27222.2872238806,12581.2812090046,34469.7174668955,128767.705828872,199919.699532839,20900.9759032162,8465.05523255814,23744.0812525307,21859.1309462916,326027.578947368,12820.4354354354,21467.9628921194,9934.80858550317,31404.8636471733,48113.9431389167
"HMDB0001659",271,52.143684820394,9361.21542685461,15343.8542872173,15032.967226219,9665.29904477612,6203.38342866138,8721.60004268678,7147.19466612789,22892.0931574608,10623.8594850098,17367.0290697674,9717.95923876367,10541.8496163683,9255.84210526316,8895.76576576577,6007.24560061209,10102.6608022519,5657.78194789752,6797.26912705139
"HMDB0001786",176,NA,NA,48.9437138348238,91592.9000799361,612.477014925373,335.789683580836,1712.5299919073,18.361450651581,NA,93.7143423792682,6.31104651162791,267.955999460116,NA,21.3684210526316,224.804804804805,9342.88638102525,658.531315974666,31911.0848989298,213.070960782803
"HMDB0001830",NA,NA,NA,NA,NA,1517.296,638.782704518025,NA,23726.4370138398,75.5816982687551,NA,1470.95930232558,668.068295316507,NA,2116.94736842105,5175.93093093093,12384.7685539403,8546.69739619986,NA,10661.5668387395
"HMDB0001842",2881,1840.02027809965,NA,856.514992109416,10080.5035971223,NA,1834.20601353833,6061.65571335829,494.611576926962,2264.397142072,1373.58450401613,340.311046511628,1060.23134026184,1092.13964194373,590.210526315789,572.852852852853,NA,993.79169598874,2034.07510539401,1373.50581708914
"HMDB0001852",435335,260554.171494786,240570.914492823,410261.6175697,383958.64108713,191622.955820896,107420.804743664,162473.027648581,108904.345893525,336519.495300907,124903.814299408,210823.421511628,90822.1789715211,149942.771355499,148786.105263158,103486.951951952,80448.1924254017,159357.02955665,78367.7979894066,112063.106248555
"HMDB0001862",84500,2301.49188876014,4609.69822118365,3082.54760652288,167316.466826539,13134.8011940299,24059.8122474681,114982.873709392,112365.192443681,264.154218191811,2491.79742504876,7637.33720930233,24897.0538534215,6452.29565217391,7911.47368421053,11905.8108108108,24350.5183626626,23194.245601689,63594.9701437682,7843.53155096695
"HMDB0001896",27030,69.7421784472769,NA,NA,NA,561.523044776119,NA,1977.89580869209,NA,6545.06968947513,NA,NA,NA,NA,621.894736842105,NA,148.844682478959,161.191414496833,1316.48159117933,NA
"HMDB0001926",28234,12788.8904982619,10037.7617299006,10081.4986849027,12112.1726618705,8320.93773134328,6691.42183974393,4601.91921527475,5432.98110920295,13443.6174223688,6223.63641622318,6485.81395348837,4890.11418545013,9411.58772378517,7214.42105263158,6799.48948948949,4883.57306809487,10162.1639690359,5871.19645443736,8420.50327452038
